uid	ec
A0A0Z8GCT1	1.1.3.21
A0A116M1G9	1.1.3.21
A0A116LN60	1.1.3.21
A0A123TK92	1.1.3.21
A0A0Z8XAA2	1.1.3.21
A0A0H3N4L3	1.1.3.21
A0A0Z8IPJ5	1.1.3.21
A0A116L5F2	1.1.3.21
A0A0Z8DQK3	1.1.3.21
A0A0Z8BJX5	1.1.3.21
A0A0Z8H2C5	1.1.3.21
A0A116L5F1	1.1.3.21
A0A0Z8MB56	1.1.3.21
A0A0Z8FC84	1.1.3.21
A0A116NFH4	1.1.3.21
A0A116LIJ5	1.1.3.21
A0A116LR38	1.1.3.21
A0A0Z8F585	1.1.3.21
A0A0Z8HT59	1.1.3.21
A0A0Z8U772	1.1.3.21
A0A0Z8VDR7	1.1.3.21
A0A0Z8IUV3	1.1.3.21
A0A0Z8V1B1	1.1.3.21
A0A116L2V1	1.1.3.21
A0A0Z8M4L0	1.1.3.21
B9DV89	1.1.3.21
A0A2X4K443	1.1.3.21
A0A2X4E573	1.1.3.21
C3MKW7	1.1.3.21
Q3AMA9	1.1.3.21
G4L8V6	1.1.3.21
A0A091BY26	1.1.3.21
A0A091CCV2	1.1.3.21
L1LD33	1.1.3.21
Q4MYW1	1.1.3.21
A0A0U5IDX7	1.1.3.21
U4KJ49	1.1.3.21
U4DSZ8	1.1.3.21
C5RB51	1.1.3.21
G0UFJ6	1.1.3.21
M1ZF78	1.1.3.21
E6QL82	1.1.3.21
Q588Z1	1.1.3.30
Q6NQ66	1.1.3.37
Q9LYD8	1.1.3.37
O81030	1.1.3.37
Q752Y3	1.1.3.37
M5R471	1.1.3.37
A0A2T7YL45	1.1.3.37
A0A2T7YI23	1.1.3.37
C4IN80	1.1.3.37
C0G3Y4	1.1.3.37
C0RGR6	1.1.3.37
O93852	1.1.3.37
B9WMY6	1.1.3.37
Q6FS20	1.1.3.37
A0A0F8BVY7	1.1.3.37
C5PAG4	1.1.3.37
Q6BZA0	1.1.3.37
A0A2H3ET67	1.1.3.37
A0A2H3F298	1.1.3.37
A0A0B2PPR6	1.1.3.37
Q6CSY3	1.1.3.37
A0A098G1S3	1.1.3.37
C8CCV9	1.1.3.37
Q7SGY1	1.1.3.37
H3REB4	1.1.3.37
A0A0F4Z0X7	1.1.3.37
A0A1W2TEZ5	1.1.3.37
A0A1W2TGB2	1.1.3.37
P54783	1.1.3.37
Q9HDX8	1.1.3.37
A0A0E0UR77	1.1.3.37
A0A0L1HIV2	1.1.3.37
B8M2X2	1.1.3.37
A0A1G4HZK3	1.1.3.37
K0KFN0	1.1.3.37
Q6CG88	1.1.3.37
A2QTA3	1.1.3.38
Q2G889	1.1.3.38
P56216	1.1.3.38
A0A0F4YIA3	1.1.3.38
A0A2K8KTC1	1.1.3.38
Q0SBK1	1.1.3.38
M5TVT8	1.1.3.38
A0A1S8A8L3	1.1.3.38
A0A084GHW2	1.1.3.38
A0A084FXN6	1.1.3.38
A0A084GCB4	1.1.3.38
B8MGJ2	1.1.3.38
B8M1T5	1.1.3.38
T0ZJV9	1.1.3.38
T0ZV22	1.1.3.38
T0ZNK3	1.1.3.38
T0Y8W4	1.1.3.38
Q9U8X6	1.1.3.4
V9SH09	1.1.3.4
P13006	1.1.3.4
G3XZX6	1.1.3.4
A2QZ31	1.1.3.4
M4VR58	1.1.3.4
A2QM15	1.1.3.4
Q5Q041	1.1.3.4
A2QBC3	1.1.3.4
Q9HFQ1	1.1.3.4
Q0PGS3	1.1.3.4
A0A068CB13	1.1.3.4
A0A221SAG9	1.1.3.4
A0A1V0E5A9	1.1.3.4
A0A0F8CXS8	1.1.3.4
B2MW81	1.1.3.4
A0A142I707	1.1.3.4
I1SB12	1.1.3.4
A0A218N0E8	1.1.3.4
A2I7K9	1.1.3.4
P81156	1.1.3.4
K9L4P7	1.1.3.4
A0A0K0Q058	1.1.3.4
A0A0Y0IDS5	1.1.3.4
A0A0F4YPS7	1.1.3.4
D8QJE7	1.1.3.4
D9ZFI1	1.1.3.4
Q92452	1.1.3.4
B8MDS4	1.1.3.4
Q70FC9	1.1.3.4
M5BN50	1.1.3.4
M5BNG8	1.1.3.4
E3BDC4	1.1.3.40
F3MC79	1.1.3.40
L1L2T7	1.1.3.40
L7ESE9	1.1.3.40
A0LST6	1.1.3.41
A0A2X0TTB3	1.1.3.41
A0A221W3B6	1.1.3.41
A0A1D8BXG3	1.1.3.41
A0A0N1FKP0	1.1.3.41
A0A0N0N3I6	1.1.3.41
A0A0N1GNJ2	1.1.3.41
W7IW51	1.1.3.41
A0A2X0USF4	1.1.3.41
A0A2X0TKJ3	1.1.3.41
A0A2P9I5N5	1.1.3.41
G8S0H5	1.1.3.41
A0A2X4R8A5	1.1.3.41
A0A075UVX2	1.1.3.41
A0A178WR50	1.1.3.41
J7M0G4	1.1.3.41
A0A2X0WAL6	1.1.3.41
A0A2X0XUW3	1.1.3.41
A0A2T7YL45	1.1.3.41
A0A0F6J509	1.1.3.41
H6RKP8	1.1.3.41
A0A1X6XUQ2	1.1.3.41
C7MA47	1.1.3.41
A0A2X2Q272	1.1.3.41
K1L5T1	1.1.3.41
B0RGH2	1.1.3.41
A0A2X3B7Y8	1.1.3.41
A0A2X4RMX6	1.1.3.41
A0A1X6XS14	1.1.3.41
A0A157YZW6	1.1.3.41
F4L1E6	1.1.3.41
F6FR77	1.1.3.41
A0A2X4KHK6	1.1.3.41
D6TSE4	1.1.3.41
A0A0W0X304	1.1.3.41
R7ZZ04	1.1.3.41
A0A143PJ10	1.1.3.41
W7W7C1	1.1.3.41
W7VT13	1.1.3.41
A0A0F0KQ55	1.1.3.41
A0A0M2HW49	1.1.3.41
A0A0M2HFI3	1.1.3.41
A0A0F0LEA0	1.1.3.41
A0A0F2CB54	1.1.3.41
W0Z805	1.1.3.41
A0A0M2HDA7	1.1.3.41
I0L9P9	1.1.3.41
A0A2P8AWW5	1.1.3.41
I4EWE1	1.1.3.41
A0A110B2A9	1.1.3.41
A0A0T9EDS6	1.1.3.41
A0A0T9NT27	1.1.3.41
A0A0T7PQC9	1.1.3.41
A0A045IUM0	1.1.3.41
A0A0U0TLA9	1.1.3.41
A0A0T9K3Z6	1.1.3.41
A0A0T9MJ98	1.1.3.41
A0A0U0SQW8	1.1.3.41
A0A0T7PF31	1.1.3.41
A0A1M9Z8T9	1.1.3.41
A0A0U1ASK5	1.1.3.41
A0A2X1UVI3	1.1.3.41
A0A0U1BZJ8	1.1.3.41
A0A0U1AV60	1.1.3.41
A0A1U4SID3	1.1.3.41
A0A1N4NLY8	1.1.3.41
A0A1U4QGT1	1.1.3.41
A0A0U1AV78	1.1.3.41
A0A0U1ATK9	1.1.3.41
A0A1N5APN9	1.1.3.41
A0A1U6TT29	1.1.3.41
A0A1N0YPT7	1.1.3.41
A0A1M9K1S9	1.1.3.41
A0A1U3M941	1.1.3.41
A0A0U0YJ07	1.1.3.41
A0A0U1BCG9	1.1.3.41
A0A1N1NJ86	1.1.3.41
A0A1T5ULM6	1.1.3.41
A0A1N1LVX5	1.1.3.41
A0A1M9RT53	1.1.3.41
A0A1N6ARY4	1.1.3.41
A0A1N4EK84	1.1.3.41
A0A1N2W2M2	1.1.3.41
A0A1N0SN92	1.1.3.41
A0A1N6BG71	1.1.3.41
A0A1N0N928	1.1.3.41
A0A1N1N4P4	1.1.3.41
A0A1U4FT75	1.1.3.41
A0A2X1SY03	1.1.3.41
A0A1U2LNN5	1.1.3.41
A0A1N4E405	1.1.3.41
A0A1U4KTJ6	1.1.3.41
A0A0U1A0U5	1.1.3.41
A0A1N6CJ16	1.1.3.41
A0A1N3VIZ2	1.1.3.41
A0A1U3N5U2	1.1.3.41
A0A1T7XQA1	1.1.3.41
A0A0U0Z140	1.1.3.41
A0A1N0QU06	1.1.3.41
A0A1M8NVQ8	1.1.3.41
A0A1U0WWA8	1.1.3.41
A0A0U1AUR2	1.1.3.41
A0A1N0QI85	1.1.3.41
A0A0U0Y6W2	1.1.3.41
A0A1T8UXI5	1.1.3.41
A0A0H5P6T6	1.1.3.41
A0A1I9Z6V1	1.1.3.41
A0A1A9GPG9	1.1.3.41
D7B060	1.1.3.41
A0A1R3UNR1	1.1.3.41
A0A1M4EL05	1.1.3.41
A0A2N5N181	1.1.3.41
A0A0B0HYF7	1.1.3.41
A0A2M9N070	1.1.3.41
A0A0B0I4X4	1.1.3.41
W8YSA3	1.1.3.41
A0A2S2DUS2	1.1.3.41
A0A2X2CVU5	1.1.3.41
A0A2X2D6U4	1.1.3.41
A0A2X1YSS6	1.1.3.41
A0A2X2D583	1.1.3.41
A0A2X2FVZ3	1.1.3.41
A0A2X2BJ03	1.1.3.41
A0A2X3HPA9	1.1.3.41
A0A166BE04	1.1.3.41
A0A165VPG0	1.1.3.41
A0A162GJB6	1.1.3.41
W6RC96	1.1.3.41
K0PKB6	1.1.3.41
A0A1H8SII8	1.1.3.41
A0A2X4TRR0	1.1.3.41
A0A1F2PVP2	1.1.3.41
A0A0D8HV00	1.1.3.41
A0A2X2FB35	1.1.3.41
A0A1X6Y548	1.1.3.41
F8ELC3	1.1.3.41
D1BFG0	1.1.3.41
A0A1B1N8V2	1.1.3.41
A0A2X2KWU3	1.1.3.41
Q097D4	1.1.3.41
A0A0T8VNC7	1.1.3.41
A0A0U0IPM5	1.1.3.41
A0A0E8TK92	1.1.3.41
A0A0T8G5S1	1.1.3.41
A0A0U0FBE7	1.1.3.41
A0A1Q2ZRY6	1.1.3.41
A0A124C1P7	1.1.3.41
A0A0K2B175	1.1.3.41
A0A2N9B4D5	1.1.3.41
Q9ZBU1	1.1.3.41
K4R067	1.1.3.41
A0A089Z618	1.1.3.41
A0A177HJI4	1.1.3.41
A0A076LUJ3	1.1.3.41
A0A250VNN7	1.1.3.41
A0A0U5F2G9	1.1.3.41
A0A117EH43	1.1.3.41
Q9KX73	1.1.3.41
A0A1K2FMY5	1.1.3.41
A0A2K8QZD2	1.1.3.41
A0A1V2RCW0	1.1.3.41
A0A2S6X4T9	1.1.3.41
A0A2P9EVZ7	1.1.3.41
A0A1D2IJW2	1.1.3.41
A0A2P7ZCB1	1.1.3.41
A0A221K1I8	1.1.3.41
A0A0D0NLE0	1.1.3.41
A0A1Y5P121	1.1.3.41
D7UQ40	1.1.3.42
A0A097PUG9	1.1.3.42
A0A084FUZ4	1.1.3.42
A0A178XCF1	1.1.3.43
A0A011PLX9	1.1.3.43
A0A011PRP2	1.1.3.43
A0A085F5E1	1.1.3.43
A0A238LGV8	1.1.3.43
A0A1B8NYI7	1.1.3.43
A0A0W0REL6	1.1.3.43
A0A0W0YNV0	1.1.3.43
A0A143PMK8	1.1.3.43
A0A143PRN4	1.1.3.43
A0A0M2HS64	1.1.3.43
A0A0M2GXT7	1.1.3.43
A0A0M2HH24	1.1.3.43
A0A0G4JCR8	1.1.3.43
A0A2R8AE50	1.1.3.43
A0A117E6M1	1.1.3.43
A0A1Q2Z2I3	1.1.3.43
Q53U15	1.1.3.43
A0A1Y2NRF6	1.1.3.43
A0A1D8G9V1	1.1.3.43
A0A2H6FEQ7	1.1.3.43
A0A2H6HEY5	1.1.3.43
A0A2H6IZ16	1.1.3.43
A0A2H5XI64	1.1.3.43
Q53U15	1.1.3.44
Q2MF66	1.1.3.44
A0A2P8B2B8	1.1.3.45
A0A2P8B2C1	1.1.3.45
Q0PCD7	1.1.3.45
A0A1V2MV74	1.1.3.45
A0A2P7ZQQ2	1.1.3.45
A0A2P7Z5X0	1.1.3.45
A0A1Y2SL82	1.1.3.45
A0A2D0K0J8	1.1.3.45
A0A2S6UIW7	1.1.3.46
A0A2S6U3S0	1.1.3.46
A0A2S6TQ85	1.1.3.46
A0A2S6U8C0	1.1.3.46
A0A2S6TSF2	1.1.3.46
O52792	1.1.3.46
O52791	1.1.3.46
G4V4S8	1.1.3.46
A0A1Y0XGV0	1.1.3.46
A0A140LAI0	1.1.3.46
A0A1Z3HRI2	1.1.3.46
A0A1S6IR49	1.1.3.46
A0A2Y8ZL50	1.1.3.46
A0A2P8AUK3	1.1.3.46
A0A1A5VQD4	1.1.3.46
A0A1Y0VZ69	1.1.3.46
A0A1P8UMT9	1.1.3.46
Q9Z4X8	1.1.3.46
A0A1K2FR86	1.1.3.46
A0A0P0KG57	1.1.3.46
A0A140L4J8	1.1.3.46
A0A162M7X2	1.1.3.46
A0A2H6A2M5	1.1.3.46
A0A2H6B5T1	1.1.3.46
A0A2S6TXM6	1.1.3.47
A0A2S6QEV9	1.1.3.47
A0A2S6T6A2	1.1.3.47
A0A2S6QD34	1.1.3.47
A0A2S6U1Z2	1.1.3.47
D5KB61	1.1.3.47
E4QP00	1.1.3.47
O94219	1.1.3.47
E5CZV8	1.1.3.47
A0A1K2FRD1	1.1.3.47
A0A221UY44	1.1.3.48
Q8EEB0	1.1.3.48
P93762	1.1.3.5
A0A062KZL8	1.1.3.6
B0VAF9	1.1.3.6
A0A0E1FG24	1.1.3.6
A0A062DUG5	1.1.3.6
A0A154DUJ4	1.1.3.6
A0A062EM92	1.1.3.6
A0A009JNB1	1.1.3.6
A0A062DKA3	1.1.3.6
A0A062SYA0	1.1.3.6
A0A009GHP2	1.1.3.6
A0A062F6P5	1.1.3.6
A0A062II92	1.1.3.6
A0A1C4HGT0	1.1.3.6
A0A239S0K0	1.1.3.6
A0A1R7Q855	1.1.3.6
A0A009HNK5	1.1.3.6
A0A022KMC3	1.1.3.6
A0A010VPA3	1.1.3.6
A0A014CBP0	1.1.3.6
A0A014B8M9	1.1.3.6
A0A010JSX8	1.1.3.6
A0A009QN64	1.1.3.6
A0A140QU16	1.1.3.6
A0A022J6Y7	1.1.3.6
A0A013RW52	1.1.3.6
A0A013UNN1	1.1.3.6
A0A014E2X8	1.1.3.6
A0A011KNE7	1.1.3.6
A0A014E006	1.1.3.6
A0A009NBJ7	1.1.3.6
A0A010KXI6	1.1.3.6
A0A009GK74	1.1.3.6
A0A014DX06	1.1.3.6
A0A014E2I2	1.1.3.6
A0A221W5H9	1.1.3.6
A0A221W1Y7	1.1.3.6
A0A1D8BY50	1.1.3.6
A0A1L7F5V2	1.1.3.6
A0A0N1FN71	1.1.3.6
A0A0N1NU47	1.1.3.6
A0A0N0NG33	1.1.3.6
A0A0N1FT50	1.1.3.6
A0A0N1NV05	1.1.3.6
W7J276	1.1.3.6
A0A2X0VMM3	1.1.3.6
A0A2X0UT69	1.1.3.6
A0A2P9I2S9	1.1.3.6
A0A2P9IP73	1.1.3.6
A0A2P9IP81	1.1.3.6
A0A2P4UEE0	1.1.3.6
A0A2P4UF91	1.1.3.6
A0A2P4UJW1	1.1.3.6
A0A2P4UM39	1.1.3.6
G8S8W4	1.1.3.6
C6WL12	1.1.3.6
A0A0H5CZB7	1.1.3.6
A0A0H5CFR9	1.1.3.6
A0A0H5D5M2	1.1.3.6
A0A1V6FWC7	1.1.3.6
A0A075UVN3	1.1.3.6
A0A075V0K2	1.1.3.6
A0A075UN20	1.1.3.6
A0A075UMK6	1.1.3.6
A0A075V887	1.1.3.6
A0A178XFQ5	1.1.3.6
A0A178X050	1.1.3.6
A0A178XDS8	1.1.3.6
A0A0M9UDV7	1.1.3.6
Q56DL0	1.1.3.6
A0A136MUP0	1.1.3.6
Q6MJX0	1.1.3.6
Q6MPV4	1.1.3.6
Q2I2N2	1.1.3.6
A0A2H1KVT1	1.1.3.6
P22637	1.1.3.6
Q7SID9	1.1.3.6
A0A2X1B977	1.1.3.6
A0A2X1C2U9	1.1.3.6
A0A2X1C331	1.1.3.6
A0A2X1C2A0	1.1.3.6
A0A2X1CEI2	1.1.3.6
Q93RE1	1.1.3.6
A0A2X2T8V9	1.1.3.6
A0A069BCI2	1.1.3.6
Q2T0X3	1.1.3.6
A0A151SI04	1.1.3.6
A0A080LVF2	1.1.3.6
A0A011QNI4	1.1.3.6
A0A1Q9N478	1.1.3.6
A0A160T9N7	1.1.3.6
A0A0B0ELZ3	1.1.3.6
A0A2N9MT32	1.1.3.6
A0A2N9NBF0	1.1.3.6
M7N2I5	1.1.3.6
A0A136KTJ0	1.1.3.6
B5MGF8	1.1.3.6
K9U6P8	1.1.3.6
K9U0B0	1.1.3.6
K9U1P4	1.1.3.6
D7VYA1	1.1.3.6
A0A1A7KLQ0	1.1.3.6
A0A2X3AQJ9	1.1.3.6
X5DV05	1.1.3.6
A0A2X4TQH7	1.1.3.6
Q4JWL9	1.1.3.6
A0A1G4VLD9	1.1.3.6
F8DZG3	1.1.3.6
A0A088QY11	1.1.3.6
B1VGH1	1.1.3.6
A0A0X2NP63	1.1.3.6
A0A1Y0NG42	1.1.3.6
S7VHR4	1.1.3.6
S7WYS2	1.1.3.6
A0A239VA28	1.1.3.6
S0FWG9	1.1.3.6
A0A1E7WZH1	1.1.3.6
A0A2S9YDV5	1.1.3.6
A0A2S9YE71	1.1.3.6
A0A2S9YNQ4	1.1.3.6
A0A2S9YDA8	1.1.3.6
A0A2S9YEI6	1.1.3.6
A0A2S9YNS7	1.1.3.6
A0A0L1KG34	1.1.3.6
A0A0X7BBM5	1.1.3.6
A0A0X7BDG5	1.1.3.6
Q0RAZ7	1.1.3.6
E3J7L2	1.1.3.6
A0A2X3KC12	1.1.3.6
A0A168IK24	1.1.3.6
A0A166QFT9	1.1.3.6
D3D2S2	1.1.3.6
A0A2X3L3Z9	1.1.3.6
A0A0D8BFH2	1.1.3.6
A0A168HX12	1.1.3.6
D3CSW4	1.1.3.6
A0A2I2KV03	1.1.3.6
W9DC91	1.1.3.6
A8L4C3	1.1.3.6
A0A2X3KHE8	1.1.3.6
A8LGY7	1.1.3.6
A0A062WV46	1.1.3.6
D0LDL8	1.1.3.6
D0LDL7	1.1.3.6
D0L8E4	1.1.3.6
D2Y4N6	1.1.3.6
D2Y4N5	1.1.3.6
A0A222TH02	1.1.3.6
A0A222TNV6	1.1.3.6
A0A222THD8	1.1.3.6
A0A222TQB8	1.1.3.6
A0A128EWI9	1.1.3.6
A0A109BJK0	1.1.3.6
A0A109BJG6	1.1.3.6
A0A125NUC5	1.1.3.6
A0A0S4K4A8	1.1.3.6
A0A0K3AXY2	1.1.3.6
A0A0K3B0A9	1.1.3.6
A0A0K3BDY4	1.1.3.6
E4NCH7	1.1.3.6
A0A2X3E9J8	1.1.3.6
D2PYB3	1.1.3.6
W5W442	1.1.3.6
A0A0W0RD55	1.1.3.6
A0A0W0VHI0	1.1.3.6
B0SJ20	1.1.3.6
B1Y132	1.1.3.6
R7ZSU7	1.1.3.6
A0A143PMV9	1.1.3.6
A0A1R4JIP4	1.1.3.6
A0A1A8T2Y7	1.1.3.6
A0A1E2S024	1.1.3.6
A0A0F0KHR5	1.1.3.6
A0A1R4IU41	1.1.3.6
A0A0F0L8I0	1.1.3.6
A0A0F0KK17	1.1.3.6
A0A0F2C760	1.1.3.6
I0LBW6	1.1.3.6
A0A2P8ASP5	1.1.3.6
A1ZK73	1.1.3.6
A0A137SJX1	1.1.3.6
X8B3K2	1.1.3.6
A0A0H3M926	1.1.3.6
A0A0N9Y822	1.1.3.6
K5BC01	1.1.3.6
X7ZRH5	1.1.3.6
X7YD83	1.1.3.6
A0A1V3XV37	1.1.3.6
Q59530	1.1.3.6
L7V460	1.1.3.6
L7VAP8	1.1.3.6
H9NJ43	1.1.3.6
H9NJ52	1.1.3.6
D5PCL9	1.1.3.6
A0A202G0J8	1.1.3.6
A0A1Z4EE51	1.1.3.6
A0A0D6HD20	1.1.3.6
X7V8M5	1.1.3.6
A0A0A1FP71	1.1.3.6
A0A2S8BF84	1.1.3.6
A0A1S1NI84	1.1.3.6
A0A1S1NTG6	1.1.3.6
P9WMV8	1.1.3.6
P9WMV9	1.1.3.6
A0A0T9P8T8	1.1.3.6
A0A0T9WLB5	1.1.3.6
A0A0T9LA96	1.1.3.6
A0A0T7PAT0	1.1.3.6
A0A0T9LPG0	1.1.3.6
A0A045IVP9	1.1.3.6
A0A0U0R465	1.1.3.6
A0A0U0QJM7	1.1.3.6
A0A0T9BJD7	1.1.3.6
A0A0T9K2U0	1.1.3.6
A0A0T9FE23	1.1.3.6
A0A0T9YCV2	1.1.3.6
A0A0T7PAS6	1.1.3.6
X8FHV3	1.1.3.6
X8CBV4	1.1.3.6
X7YKW7	1.1.3.6
X7YI55	1.1.3.6
X8C9N2	1.1.3.6
X7YJ04	1.1.3.6
X8CAI3	1.1.3.6
A0A0U0XTW1	1.1.3.6
A0A1N0U2B9	1.1.3.6
A0A0U1A420	1.1.3.6
A0A1N3A3P9	1.1.3.6
A0A0U1A5D4	1.1.3.6
A0A0U0ZIR6	1.1.3.6
A0A1U3H7G5	1.1.3.6
A0A2X1SA76	1.1.3.6
A0A1N4LL40	1.1.3.6
A0A0U1ATK8	1.1.3.6
A0A1U5P4T0	1.1.3.6
A0A1N4XXS9	1.1.3.6
A0A0U0YMT3	1.1.3.6
A0A2X1UTB6	1.1.3.6
A0A0U1BXY3	1.1.3.6
A0A1U1YJX3	1.1.3.6
A0A1N5XYC9	1.1.3.6
A0A1N1D1X3	1.1.3.6
A0A1N5VZK3	1.1.3.6
A0A0U1BGQ1	1.1.3.6
A0A0U0X0B3	1.1.3.6
A0A0U1C9N7	1.1.3.6
A0A1T8TPE7	1.1.3.6
A0A1T6VGS7	1.1.3.6
A0A1M8L053	1.1.3.6
A0A1N1WKW4	1.1.3.6
A0A0U1ART6	1.1.3.6
A0A0U0Z3T7	1.1.3.6
A0A1U0RQA4	1.1.3.6
A0A0U0YNJ1	1.1.3.6
A0A1T8NF29	1.1.3.6
A0A0U1AC57	1.1.3.6
A0A0U0ZYE0	1.1.3.6
A0A1M8V790	1.1.3.6
A0A1M9RK15	1.1.3.6
A0A1T8PPV8	1.1.3.6
A0A1N1ZAT5	1.1.3.6
X8DCP7	1.1.3.6
A0A1M9WUV4	1.1.3.6
A0A1U6GGB7	1.1.3.6
A0A1T5RLM2	1.1.3.6
A0A1U1RUE5	1.1.3.6
A0A1N0GRW4	1.1.3.6
A0A1N0RF81	1.1.3.6
A0A1M9Z169	1.1.3.6
A0A1N6CLK7	1.1.3.6
A0A1N0TRU6	1.1.3.6
A0A1N0DT15	1.1.3.6
A0A1M8JP59	1.1.3.6
X8E2C8	1.1.3.6
X8EBN4	1.1.3.6
A0A1X2DVQ0	1.1.3.6
A0A1X2DT62	1.1.3.6
A0A0J6VPV0	1.1.3.6
A0A0J6YXR2	1.1.3.6
A0A0J6VF98	1.1.3.6
A0A0J6VD48	1.1.3.6
G4CFJ3	1.1.3.6
A0A231GX57	1.1.3.6
A0A231H2L5	1.1.3.6
A0A231H8T3	1.1.3.6
A0A231H1D7	1.1.3.6
A0A231HCV3	1.1.3.6
A0A231HAW6	1.1.3.6
A0A231HAB3	1.1.3.6
A0A0H5NRK7	1.1.3.6
A0A0H5NL79	1.1.3.6
A0A0H5NY23	1.1.3.6
A0A0H5P8E4	1.1.3.6
A0A0H5NLD1	1.1.3.6
A0A0H5NJN0	1.1.3.6
Q5YRJ2	1.1.3.6
W5TBW0	1.1.3.6
A0A0B8NG59	1.1.3.6
A0A1I9ZA91	1.1.3.6
A0A0B8NMV1	1.1.3.6
A0A1I9ZBZ6	1.1.3.6
A0A1I9Z242	1.1.3.6
A0A0A1DTF1	1.1.3.6
A0A0A1DEW7	1.1.3.6
J7L7I4	1.1.3.6
B2IZE6	1.1.3.6
B2J7D3	1.1.3.6
A0A163SW74	1.1.3.6
A0A0P0RKF9	1.1.3.6
Q13UN0	1.1.3.6
K6YSI9	1.1.3.6
H0E7B5	1.1.3.6
H0E0S0	1.1.3.6
H0EAY8	1.1.3.6
A0A142WU64	1.1.3.6
A0A0C1NX92	1.1.3.6
A0A0C1NKN3	1.1.3.6
A0A2S2DWU5	1.1.3.6
A0A0Q0IVH1	1.1.3.6
A0A2K9K217	1.1.3.6
A0A173DT03	1.1.3.6
X5IDD2	1.1.3.6
A0A0A1HU50	1.1.3.6
A0A2N7R5S7	1.1.3.6
A0A1Y2N4I8	1.1.3.6
A0A1R4GGY3	1.1.3.6
A0A1R4GGY4	1.1.3.6
A0A1R4GV93	1.1.3.6
A0A1U6GIW4	1.1.3.6
A5WBI8	1.1.3.6
H9BQV1	1.1.3.6
M4V3C6	1.1.3.6
A0A2X4UI48	1.1.3.6
A0A2X4U7Y9	1.1.3.6
A0A2X4TVV8	1.1.3.6
A0A2X4UXU4	1.1.3.6
A0A2X4TYC1	1.1.3.6
A0A0E4A614	1.1.3.6
A0A1F2Q453	1.1.3.6
C3JUS6	1.1.3.6
C3JVD5	1.1.3.6
C0ZRH0	1.1.3.6
C3JT83	1.1.3.6
A0A1F2PWX7	1.1.3.6
A0A1F2PW28	1.1.3.6
A0A1F2PVQ3	1.1.3.6
A9QAE7	1.1.3.6
A0A161GCC1	1.1.3.6
A0A161GFS2	1.1.3.6
A0A165LUX6	1.1.3.6
V9Q617	1.1.3.6
E9SX65	1.1.3.6
Q0S8P0	1.1.3.6
Q0S9X3	1.1.3.6
Q0S3A8	1.1.3.6
A0A1B1JY92	1.1.3.6
A0A1B1K3K1	1.1.3.6
W4A4P8	1.1.3.6
A0A098BP00	1.1.3.6
A0A098BNE2	1.1.3.6
A0A0D8HR27	1.1.3.6
C5II17	1.1.3.6
A0A0K2YN42	1.1.3.6
A0A143QEL1	1.1.3.6
A0A143QIH0	1.1.3.6
A0A143QH03	1.1.3.6
C5II13	1.1.3.6
A0A0D8HSJ0	1.1.3.6
A0A0K2YAM2	1.1.3.6
A0A143QET7	1.1.3.6
A0A0K2YGH2	1.1.3.6
A0A143Q362	1.1.3.6
N1M754	1.1.3.6
A0A0K2YLL6	1.1.3.6
A0A143Q8J8	1.1.3.6
A0A143QKM5	1.1.3.6
A0A143Q8Z3	1.1.3.6
Q157H4	1.1.3.6
A0A2X2FEA9	1.1.3.6
A0A2X2FAU3	1.1.3.6
A0A2X2FAJ5	1.1.3.6
A0A060JKF6	1.1.3.6
A0A2P6RC86	1.1.3.6
C7MXW2	1.1.3.6
A4FP96	1.1.3.6
K0JX84	1.1.3.6
K0K2W3	1.1.3.6
K0K9R7	1.1.3.6
A8M5S7	1.1.3.6
A4X855	1.1.3.6
A0A173L2A5	1.1.3.6
A0A0F7M2L3	1.1.3.6
D3PWH5	1.1.3.6
A0A2X2LE05	1.1.3.6
A0A2I2KE68	1.1.3.6
A0A100J727	1.1.3.6
A0A100J8Y4	1.1.3.6
A0A0K2AWZ0	1.1.3.6
Q93H76	1.1.3.6
A0A2N9B8H5	1.1.3.6
A0A2N9BGC6	1.1.3.6
Q9L0H6	1.1.3.6
K4R4L9	1.1.3.6
K4R330	1.1.3.6
A0A291Q0V0	1.1.3.6
A0A1Y2P163	1.1.3.6
N0D146	1.1.3.6
A0A089XA11	1.1.3.6
A0A2X2M266	1.1.3.6
A0A2X2M439	1.1.3.6
A0A2X2M004	1.1.3.6
L1KI33	1.1.3.6
L1KIC4	1.1.3.6
A0A2K8PLY3	1.1.3.6
A0A2K8P7Q9	1.1.3.6
A0A2K8PFQ7	1.1.3.6
A0A2K8P6V2	1.1.3.6
D6EDX8	1.1.3.6
Q1HKZ6	1.1.3.6
A0A1B2GSF6	1.1.3.6
A0A1B2H5R9	1.1.3.6
A0A1Y2MZR7	1.1.3.6
E8W956	1.1.3.6
A0A0U5LU10	1.1.3.6
A0A1D8G565	1.1.3.6
A0A100JJX3	1.1.3.6
A0A100JNX0	1.1.3.6
Q55020	1.1.3.6
P12676	1.1.3.6
A0A2P9FB27	1.1.3.6
A0A2S6X084	1.1.3.6
A0A2K8R8E2	1.1.3.6
A0A1D2IB36	1.1.3.6
A0A1K2FT75	1.1.3.6
A0A1B9EIK3	1.1.3.6
A0A0S1UQH1	1.1.3.6
A0A2P9FD61	1.1.3.6
A0A1V2ML81	1.1.3.6
A0A1B9EXY5	1.1.3.6
